,Entity,Year,% primary energy,% electricity
0,Africa,1985,6.580027,19.197454
1,Africa,1986,6.7038097,19.179012
2,Africa,1987,6.2346725,17.738724
3,Africa,1988,6.3508363,18.361074
4,Africa,1989,6.648682,18.553274
5,Africa,1990,6.568428,18.207285
6,Africa,1991,6.9617434,18.917315
7,Africa,1992,6.5524845,17.901201
8,Africa,1993,6.4210205,16.99157
9,Africa,1994,6.2905235,16.630821
10,Africa,1995,6.2837534,16.758926
11,Africa,1996,6.4112005,16.634296
12,Africa,1997,6.44885,16.272135
13,Africa,1998,6.657183,16.819448
14,Africa,1999,6.8363028,17.294086
15,Africa,2000,7.1749406,18.374432
16,Africa,2001,7.4141307,19.263138
17,Africa,2002,7.6051617,18.668484
18,Africa,2003,7.0411763,17.521225
19,Africa,2004,6.9333735,17.567488
20,Africa,2005,6.998331,17.419956
21,Africa,2006,7.123233,17.282114
22,Africa,2007,7.0094085,16.92582
23,Africa,2008,6.716138,17.006596
24,Africa,2009,6.7757106,17.57653
25,Africa,2010,7.1018925,17.634817
26,Africa,2011,7.2255993,17.671211
27,Africa,2012,6.989345,17.093758
28,Africa,2013,7.1956143,17.647554
29,Africa,2014,7.509692,18.590454
30,Africa,2015,7.464454,18.623781
31,Africa,2016,7.307821,18.739191
32,Africa,2017,7.7397423,19.122046
33,Africa,2018,8.169643,20.473812
34,Africa,2019,8.5593,21.454725
35,Africa,2020,9.624269,22.731155
36,Africa,2021,9.555876,22.963007
37,Africa ,1985,6.580027,19.197454
38,Africa ,1986,6.70381,19.179014
39,Africa ,1987,6.2346725,17.738724
40,Africa ,1988,6.3508363,18.361078
41,Africa ,1989,6.648681,18.553274
42,Africa ,1990,6.568428,18.207285
43,Africa ,1991,6.9617443,18.917315
44,Africa ,1992,6.552484,17.901201
45,Africa ,1993,6.4210205,16.991568
46,Africa ,1994,6.2905235,16.630821
47,Africa ,1995,6.2837534,16.758926
48,Africa ,1996,6.4112005,16.634296
49,Africa ,1997,6.44885,16.272135
50,Africa ,1998,6.657183,16.819447
51,Africa ,1999,6.8363028,17.294086
52,Africa ,2000,7.1749406,17.654526
53,Africa ,2000,7.1749406,18.374432
54,Africa ,2001,7.41413,18.216648
55,Africa ,2001,7.41413,19.263138
56,Africa ,2002,7.6197057,18.0019
57,Africa ,2002,7.6197057,18.668484
58,Africa ,2003,7.056476,16.845776
59,Africa ,2003,7.056476,17.521227
60,Africa ,2004,6.950178,16.825418
61,Africa ,2004,6.950178,17.567488
62,Africa ,2005,7.004725,16.532818
63,Africa ,2005,7.004725,17.419956
64,Africa ,2006,7.125098,16.498604
65,Africa ,2006,7.125098,17.282114
66,Africa ,2007,7.0290914,16.27717
67,Africa ,2007,7.0290914,16.92582
68,Africa ,2008,6.73045,16.296865
69,Africa ,2008,6.73045,17.006596
70,Africa ,2009,6.7835674,16.63348
71,Africa ,2009,6.7835674,17.57653
72,Africa ,2010,7.106614,16.941187
73,Africa ,2010,7.106614,17.634817
74,Africa ,2011,7.2368093,17.035778
75,Africa ,2011,7.2368093,17.671211
76,Africa ,2012,7.0023284,16.439018
77,Africa ,2012,7.0023284,17.093758
78,Africa ,2013,7.207865,16.964638
79,Africa ,2013,7.207865,17.647552
80,Africa ,2014,7.5212083,17.726316
81,Africa ,2014,7.5212083,18.590456
82,Africa ,2015,7.4785933,17.680172
83,Africa ,2015,7.4785933,18.623781
84,Africa ,2016,7.3201394,17.64968
85,Africa ,2016,7.3201394,18.739191
86,Africa ,2017,7.7515693,18.653673
87,Africa ,2017,7.7515693,19.122046
88,Africa ,2018,8.187628,19.723248
89,Africa ,2018,8.187628,20.473812
90,Africa ,2019,8.574492,20.735146
91,Africa ,2019,8.574492,21.454725
92,Africa ,2020,9.644047,22.43074
93,Africa ,2020,9.644047,22.731155
94,Africa ,2021,9.574978,22.54922
95,Africa ,2021,9.574978,22.963007
96,Algeria,1985,0.72826535,5.2631583
97,Algeria,1986,0.26640448,1.9258916
98,Algeria,1987,0.5174273,3.9223394
99,Algeria,1988,0.17717436,1.310325
100,Algeria,1989,0.22495823,1.4748107
101,Algeria,1990,0.1267387,0.8383011
102,Algeria,1991,0.277607,1.6892477
103,Algeria,1992,0.18375747,1.0882642
104,Algeria,1993,0.35028014,1.8182755
105,Algeria,1994,0.16257899,0.83488405
106,Algeria,1995,0.1822476,0.9789501
107,Algeria,1996,0.1288034,0.6536265
108,Algeria,1997,0.0744559,0.34888592
109,Algeria,1998,0.20617962,0.9242542
110,Algeria,1999,0.19274342,0.8199701
111,Algeria,2000,0.053235482,0.20929259
112,Algeria,2001,0.065218486,0.2796644
113,Algeria,2002,0.05167677,0.23085803
114,Algeria,2003,0.228104,0.93491554
115,Algeria,2004,0.2067869,0.8506295
116,Algeria,2005,0.43411878,1.7235976
117,Algeria,2006,0.16327195,0.6640507
118,Algeria,2007,0.15990457,0.6289308
119,Algeria,2008,0.1877543,0.74015325
120,Algeria,2009,0.21278548,0.8285005
121,Algeria,2010,0.11513238,0.39534885
122,Algeria,2011,0.2352599,1.0379905
123,Algeria,2012,0.22453195,1.1483607
124,Algeria,2013,0.064763196,0.58604157
125,Algeria,2014,0.117502466,0.41390726
126,Algeria,2015,0.096813366,0.34013605
127,Algeria,2016,0.14580712,0.509287
128,Algeria,2017,0.24701829,0.8951049
129,Algeria,2018,0.28767928,1.0816808
130,Algeria,2019,0.29474697,1.0953188
131,Algeria,2020,0.29789943,0.9898268
132,Algeria,2021,0.26136735,1.1735878
133,Argentina,1985,12.759556,45.853027
134,Argentina,1986,12.298526,43.15237
135,Argentina,1987,12.247486,42.24961
136,Argentina,1988,8.417367,29.299515
137,Argentina,1989,7.5435934,26.135784
138,Argentina,1990,10.292679,34.989185
139,Argentina,1991,9.081444,29.710293
140,Argentina,1992,10.206743,34.389725
141,Argentina,1993,12.216533,38.57245
142,Argentina,1994,13.306406,41.73245
143,Argentina,1995,12.535519,39.635246
144,Argentina,1996,10.225038,32.54642
145,Argentina,1997,12.514141,38.803555
146,Argentina,1998,11.482152,36.01876
147,Argentina,1999,9.226557,26.86689
148,Argentina,2000,12.283858,33.88856
149,Argentina,2001,15.937488,42.82576
150,Argentina,2002,16.249306,44.43623
151,Argentina,2003,14.408259,39.006126
152,Argentina,2004,12.1855755,32.42763
153,Argentina,2005,12.788524,34.304974
154,Argentina,2006,13.449462,34.712746
155,Argentina,2007,10.599154,28.128101
156,Argentina,2008,10.437064,27.25926
157,Argentina,2009,11.783506,29.836628
158,Argentina,2010,11.661375,28.761284
159,Argentina,2011,10.929448,26.419552
160,Argentina,2012,10.216426,24.0345
161,Argentina,2013,10.950079,26.475702
162,Argentina,2014,11.038978,26.075413
163,Argentina,2015,10.907397,24.65346
164,Argentina,2016,10.167007,22.214266
165,Argentina,2017,10.964719,24.103342
166,Argentina,2018,11.39763,25.016096
167,Argentina,2019,11.926772,26.006308
168,Argentina,2020,12.179417,26.714254
169,Argentina,2021,11.329249,25.347696
170,Asia,1985,5.351891,18.021776
171,Asia,1986,5.18894,17.217163
172,Asia,1987,5.0807996,16.428139
173,Asia,1988,5.4397326,17.556263
174,Asia,1989,5.3260098,16.813385
175,Asia,1990,5.332829,16.312374
176,Asia,1991,5.191642,15.670186
177,Asia,1992,5.006854,14.945118
178,Asia,1993,5.3182926,15.742844
179,Asia,1994,5.0572066,14.605704
180,Asia,1995,5.263786,14.895889
181,Asia,1996,5.012627,14.109113
182,Asia,1997,4.8879094,13.528753
183,Asia,1998,5.17496,13.913553
184,Asia,1999,4.9225016,13.041746
185,Asia,2000,4.9022627,13.29965
186,Asia,2001,5.071513,13.711943
187,Asia,2002,4.974642,13.305848
188,Asia,2003,4.7754045,12.906311
189,Asia,2004,5.0844684,13.81895
190,Asia,2005,4.912455,13.493234
191,Asia,2006,5.102126,13.684091
192,Asia,2007,5.0578494,13.271046
193,Asia,2008,5.5608997,14.764971
194,Asia,2009,5.401413,14.237518
195,Asia,2010,5.8946567,14.998569
196,Asia,2011,5.8202963,14.592348
197,Asia,2012,6.3957253,16.109682
198,Asia,2013,6.8686776,16.681847
199,Asia,2014,7.4121513,17.621546
200,Asia,2015,7.78167,18.716984
201,Asia,2016,8.205105,19.39271
202,Asia,2017,8.699321,20.155329
203,Asia,2018,9.161237,20.771847
204,Asia,2019,9.805447,22.13152
205,Asia,2020,10.580009,23.373877
206,Asia,2021,10.954556,23.770035
207,Asia Pacific ,1985,6.1838017,19.79031
208,Asia Pacific ,1986,6.0971885,19.28582
209,Asia Pacific ,1987,5.757307,17.714008
210,Asia Pacific ,1988,5.9299726,18.171684
211,Asia Pacific ,1989,6.046375,18.117981
212,Asia Pacific ,1990,5.9013305,17.083284
213,Asia Pacific ,1991,5.8016787,16.452162
214,Asia Pacific ,1992,5.433712,15.28392
215,Asia Pacific ,1993,5.632144,15.889174
216,Asia Pacific ,1994,5.4201756,14.814617
217,Asia Pacific ,1995,5.6516204,15.188278
218,Asia Pacific ,1996,5.295516,14.1712
219,Asia Pacific ,1997,5.2037435,13.694318
220,Asia Pacific ,1998,5.553134,14.187581
221,Asia Pacific ,1999,5.334319,13.470428
222,Asia Pacific ,2000,5.37832,13.290402
223,Asia Pacific ,2001,5.6329803,13.848089
224,Asia Pacific ,2002,5.46561,13.250928
225,Asia Pacific ,2003,5.178249,12.754509
226,Asia Pacific ,2004,5.4974675,13.7065
227,Asia Pacific ,2005,5.3428345,13.436297
228,Asia Pacific ,2006,5.5571895,13.743126
229,Asia Pacific ,2007,5.5822654,13.557073
230,Asia Pacific ,2008,6.340684,15.290678
231,Asia Pacific ,2009,6.1756163,14.792569
232,Asia Pacific ,2010,6.6541324,15.5692215
233,Asia Pacific ,2011,6.629955,15.241641
234,Asia Pacific ,2012,7.2913313,16.65729
235,Asia Pacific ,2013,7.8815355,17.534136
236,Asia Pacific ,2014,8.644287,18.861
237,Asia Pacific ,2015,8.974304,19.888912
238,Asia Pacific ,2016,9.49663,20.574503
239,Asia Pacific ,2017,10.049202,21.415321
240,Asia Pacific ,2018,10.646099,22.087147
241,Asia Pacific ,2019,11.194805,23.091784
242,Asia Pacific ,2020,12.173392,24.607698
243,Asia Pacific ,2021,12.723151,25.308233
244,Australia,1985,4.863155,11.640788
245,Australia,1986,4.7985597,11.183614
246,Australia,1987,4.532893,10.369839
247,Australia,1988,4.6416802,10.507794
248,Australia,1989,4.4199533,9.947415
249,Australia,1990,4.459391,9.9702215
250,Australia,1991,4.7400618,10.368504
251,Australia,1992,4.731717,10.299597
252,Australia,1993,4.7594285,10.323705
253,Australia,1994,4.5271807,9.914866
254,Australia,1995,4.239725,9.407731
255,Australia,1996,4.236591,9.408696
256,Australia,1997,4.1458387,8.989149
257,Australia,1998,4.037756,8.488753
258,Australia,1999,4.0089335,8.457535
259,Australia,2000,3.9888778,8.634437
260,Australia,2001,3.870762,8.218014
261,Australia,2002,3.9314504,8.0833025
262,Australia,2003,4.014969,8.659832
263,Australia,2004,4.0365605,8.701304
264,Australia,2005,4.3135533,9.156236
265,Australia,2006,4.233413,9.63576
266,Australia,2007,3.9767227,9.119031
267,Australia,2008,3.6813264,8.05489
268,Australia,2009,3.9202662,7.804379
269,Australia,2010,4.3128047,9.044215
270,Australia,2011,5.698981,11.3454275
271,Australia,2012,5.700209,11.410575
272,Australia,2013,6.525869,14.870858
273,Australia,2014,5.979823,14.96213
274,Australia,2015,6.290021,14.3476
275,Australia,2016,7.1891756,15.609379
276,Australia,2017,6.750127,16.313873
277,Australia,2018,8.300061,17.145937
278,Australia,2019,8.880722,21.37597
279,Australia,2020,10.789811,25.503168
280,Australia,2021,12.933532,29.134624
281,Austria,1985,29.769283,72.51263
282,Austria,1986,30.177656,73.2006
283,Austria,1987,32.19381,73.04341
284,Austria,1988,32.733265,75.496994
285,Austria,1989,32.408577,73.61791
286,Austria,1990,28.908686,66.206894
287,Austria,1991,27.587187,65.065765
288,Austria,1992,31.037273,72.392395
289,Austria,1993,32.088085,74.07047
290,Austria,1994,31.2963,70.81174
291,Austria,1995,31.51592,70.51468
292,Austria,1996,28.951206,66.809784
293,Austria,1997,29.963467,67.92385
294,Austria,1998,30.441696,69.79614
295,Austria,1999,32.258,70.677574
296,Austria,2000,32.954258,72.58146
297,Austria,2001,30.816513,69.17786
298,Austria,2002,30.325117,69.03938
299,Austria,2003,25.140518,60.695835
300,Austria,2004,27.633785,63.975456
301,Austria,2005,27.94786,63.389675
302,Austria,2006,28.59121,65.285805
303,Austria,2007,30.98061,68.62184
304,Austria,2008,31.345478,69.03876
305,Austria,2009,34.322514,71.161385
306,Austria,2010,31.605642,66.24944
307,Austria,2011,30.720795,65.70832
308,Austria,2012,35.929344,74.71616
309,Austria,2013,35.266674,78.185486
310,Austria,2014,36.640297,81.46706
311,Austria,2015,34.964077,76.94422
312,Austria,2016,35.651855,78.28352
313,Austria,2017,34.502872,75.719376
314,Austria,2018,34.568928,76.96802
315,Austria,2019,35.611378,77.109795
316,Austria,2020,38.26067,80.098274
317,Austria,2021,37.481792,78.790146
318,Azerbaijan,1990,1.88166,7.1613684
319,Azerbaijan,1991,2.0779731,7.5025053
320,Azerbaijan,1992,2.4099329,8.841448
321,Azerbaijan,1993,3.8572145,12.73424
322,Azerbaijan,1994,3.1670034,10.414888
323,Azerbaijan,1995,2.8640728,9.1293125
324,Azerbaijan,1996,3.449877,8.996196
325,Azerbaijan,1997,4.0128255,10.168686
326,Azerbaijan,1998,4.5553145,10.8419
327,Azerbaijan,1999,3.5315983,8.285651
328,Azerbaijan,2000,3.446014,8.611898
329,Azerbaijan,2001,3.0117817,7.206704
330,Azerbaijan,2002,4.7006664,10.828371
331,Azerbaijan,2003,5.2779026,12.121213
332,Azerbaijan,2004,5.1585817,13.323572
333,Azerbaijan,2005,5.1650033,14.8258705
334,Azerbaijan,2006,4.3662996,11.155914
335,Azerbaijan,2007,4.50297,11.331718
336,Azerbaijan,2008,4.1847568,10.806846
337,Azerbaijan,2009,4.8711276,12.821948
338,Azerbaijan,2010,7.311432,19.211267
339,Azerbaijan,2011,5.077954,13.787722
340,Azerbaijan,2012,3.3373456,8.29493
341,Azerbaijan,2013,2.7806928,6.672719
342,Azerbaijan,2014,2.433617,5.5317326
343,Azerbaijan,2015,2.757688,6.9587626
344,Azerbaijan,2016,3.345908,8.485363
345,Azerbaijan,2017,3.0498044,7.7961674
346,Azerbaijan,2018,3.070157,7.850546
347,Azerbaijan,2019,2.674584,6.869919
348,Azerbaijan,2020,1.9758317,5.0041018
349,Azerbaijan,2021,2.2015429,5.4012933
350,Bangladesh,1985,4.5266814,16.320673
351,Bangladesh,1986,2.5327976,9.375
352,Bangladesh,1987,2.6365013,9.253625
353,Bangladesh,1988,3.090864,10.319523
354,Bangladesh,1989,3.907864,12.930429
355,Bangladesh,1990,3.5392714,11.433006
356,Bangladesh,1991,3.4776092,10.133011
357,Bangladesh,1992,3.0288854,8.949854
358,Bangladesh,1993,2.1043289,6.604388
359,Bangladesh,1994,2.7616806,8.65699
360,Bangladesh,1995,1.0269947,3.442532
361,Bangladesh,1996,1.9475641,6.4406486
362,Bangladesh,1997,1.8034276,6.0634174
363,Bangladesh,1998,2.0371237,6.714796
364,Bangladesh,1999,1.9397291,5.764706
365,Bangladesh,2000,1.6270727,6.3214526
366,Bangladesh,2001,1.8750032,5.9792557
367,Bangladesh,2002,1.3622075,5.9659085
368,Bangladesh,2003,1.2784041,6.0247445
369,Bangladesh,2004,1.2296964,5.2020636
370,Bangladesh,2005,1.1353458,5.033425
371,Bangladesh,2006,1.0463095,4.7521367
372,Bangladesh,2007,1.0207374,2.6018488
373,Bangladesh,2008,1.2218128,2.970297
374,Bangladesh,2009,0.5117601,1.3401768
375,Bangladesh,2010,0.8648932,2.182385
376,Bangladesh,2011,0.95136946,2.3763802
377,Bangladesh,2012,0.82564867,2.0292385
378,Bangladesh,2013,0.7885019,2.1791284
379,Bangladesh,2014,0.646162,1.5405097
380,Bangladesh,2015,0.81840855,1.4928058
381,Bangladesh,2016,0.8060975,1.9586676
382,Bangladesh,2017,0.8946443,1.9155419
383,Bangladesh,2018,0.7471175,1.8926592
384,Bangladesh,2019,0.6751287,1.4337819
385,Bangladesh,2020,0.6580818,1.7298295
386,Bangladesh,2021,0.6501469,1.7252079
387,Belarus,1990,0.012691677,0.050599605
388,Belarus,1991,0.011448725,0.0464696
389,Belarus,1992,0.012468852,0.04521878
390,Belarus,1993,0.0166659,0.056939077
391,Belarus,1994,0.019936154,0.060515337
392,Belarus,1995,0.023589265,0.080263264
393,Belarus,1996,0.018399425,0.06743088
394,Belarus,1997,0.023874052,0.08059254
395,Belarus,1998,0.032551832,0.119189516
396,Belarus,1999,0.02270776,0.07165485
397,Belarus,2000,0.031301863,0.12224939
398,Belarus,2001,0.035543464,0.12733448
399,Belarus,2002,0.032997068,0.120627254
400,Belarus,2003,0.031896286,0.11985617
401,Belarus,2004,0.034380138,0.10224949
402,Belarus,2005,0.037284452,0.13740982
403,Belarus,2006,0.03601279,0.20100503
404,Belarus,2007,0.049696002,0.23427042
405,Belarus,2008,0.07290584,0.3342449
406,Belarus,2009,0.1132527,0.3511236
407,Belarus,2010,0.1292485,0.36585367
408,Belarus,2011,0.14303419,0.3966942
409,Belarus,2012,0.15896934,0.51849294
410,Belarus,2013,0.22412229,0.97939885
411,Belarus,2014,0.20674793,0.8274594
412,Belarus,2015,0.27272683,0.8744534
413,Belarus,2016,0.34643993,1.2674271
414,Belarus,2017,0.6887631,2.2804313
415,Belarus,2018,0.57909614,2.2088902
416,Belarus,2019,0.70776963,2.4681528
417,Belarus,2020,0.9897245,3.5349352
418,Belarus,2021,0.9698578,2.9860954
419,Belgium,1985,0.18697688,0.59314054
420,Belgium,1986,0.24818589,0.7873748
421,Belgium,1987,0.30061388,0.9105686
422,Belgium,1988,0.2812286,0.8370442
423,Belgium,1989,0.2577133,0.74466676
424,Belgium,1990,0.2747965,0.7966994
425,Belgium,1991,0.25747994,0.75853354
426,Belgium,1992,0.2941911,0.8681042
427,Belgium,1993,0.24665305,0.7277397
428,Belgium,1994,0.27591464,0.85506034
429,Belgium,1995,0.30511987,0.9113166
430,Belgium,1996,0.24272089,0.7452755
431,Belgium,1997,0.25003463,0.7704161
432,Belgium,1998,0.31667665,0.9258132
433,Belgium,1999,0.36021912,1.0195514
434,Belgium,2000,0.43326905,1.2682691
435,Belgium,2001,0.44920528,1.3735217
436,Belgium,2002,0.47973493,1.4084506
437,Belgium,2003,0.48671454,1.435922
438,Belgium,2004,0.6062989,1.8089726
439,Belgium,2005,0.8666802,2.5089178
440,Belgium,2006,1.209545,3.5632598
441,Belgium,2007,1.415252,4.0318856
442,Belgium,2008,1.7643936,5.3375196
443,Belgium,2009,2.5214348,6.0778413
444,Belgium,2010,3.0995507,7.042102
445,Belgium,2011,4.0459914,9.331837
446,Belgium,2012,5.060075,12.908377
447,Belgium,2013,5.3826203,14.329417
448,Belgium,2014,6.051173,17.211727
449,Belgium,2015,6.6614165,21.212564
450,Belgium,2016,6.357454,16.972368
451,Belgium,2017,6.910616,18.603556
452,Belgium,2018,7.41519,23.35419
453,Belgium,2019,7.959382,21.091972
454,Belgium,2020,10.637791,26.692457
455,Belgium,2021,9.336409,22.95264
456,Brazil,1985,43.929535,93.68031
457,Brazil,1986,43.219524,91.828995
458,Brazil,1987,42.77721,93.033165
459,Brazil,1988,44.011196,94.17544
460,Brazil,1989,44.574318,93.845985
461,Brazil,1990,45.275486,94.50092
462,Brazil,1991,45.86179,94.6263
463,Brazil,1992,44.902706,94.4203
464,Brazil,1993,45.15963,95.256325
465,Brazil,1994,44.5656,95.40556
466,Brazil,1995,44.34581,94.15726
467,Brazil,1996,44.08196,93.56115
468,Brazil,1997,43.489933,92.97818
469,Brazil,1998,43.57197,92.92323
470,Brazil,1999,43.143803,90.03717
471,Brazil,2000,43.288433,90.13077
472,Brazil,2001,39.11162,84.69536
473,Brazil,2002,40.756653,86.08834
474,Brazil,2003,42.284126,87.456116
475,Brazil,2004,42.286156,86.426
476,Brazil,2005,43.1457,87.678154
477,Brazil,2006,43.045963,87.28425
478,Brazil,2007,44.380226,88.725204
479,Brazil,2008,43.366776,84.80723
480,Brazil,2009,46.30883,89.41723
481,Brazil,2010,44.246536,85.35769
482,Brazil,2011,43.91006,87.66188
483,Brazil,2012,42.06637,83.11646
484,Brazil,2013,39.836597,77.524
485,Brazil,2014,38.852745,74.04187
486,Brazil,2015,40.603523,75.02318
487,Brazil,2016,43.5387,81.0938
488,Brazil,2017,43.280678,79.90915
489,Brazil,2018,46.080498,82.919846
490,Brazil,2019,47.304844,82.85489
491,Brazil,2020,49.47188,84.641174
492,Brazil,2021,46.21975,76.7711
493,Bulgaria,1985,1.9635512,5.3732705
494,Bulgaria,1986,2.001533,5.561932
495,Bulgaria,1987,2.1663287,5.835806
496,Bulgaria,1988,2.1662037,5.766198
497,Bulgaria,1989,2.265166,6.0702443
498,Bulgaria,1990,1.7116511,3.8902147
499,Bulgaria,1991,2.7520618,5.5787663
500,Bulgaria,1992,2.477391,5.361174
501,Bulgaria,1993,2.190292,4.730444
502,Bulgaria,1994,1.7196692,3.4228542
503,Bulgaria,1995,2.5187614,5.210084
504,Bulgaria,1996,3.1900234,6.7713213
505,Bulgaria,1997,3.1750753,6.3864756
506,Bulgaria,1998,3.721184,7.4065137
507,Bulgaria,1999,3.7863123,7.187994
508,Bulgaria,2000,3.6347754,6.477833
509,Bulgaria,2001,2.2708168,3.7974682
510,Bulgaria,2002,2.9185119,5.0368257
511,Bulgaria,2003,3.8597226,7.070229
512,Bulgaria,2004,4.144022,7.584541
513,Bulgaria,2005,5.212998,9.7883005
514,Bulgaria,2006,4.984425,9.300792
515,Bulgaria,2007,3.5105207,6.7132864
516,Bulgaria,2008,3.5983686,6.5754037
517,Bulgaria,2009,5.127213,8.693598
518,Bulgaria,2010,7.616096,12.527185
519,Bulgaria,2011,4.8499665,7.7877874
520,Bulgaria,2012,6.869961,11.295181
521,Bulgaria,2013,9.592919,16.054832
522,Bulgaria,2014,9.543798,15.750214
523,Bulgaria,2015,10.595034,17.967146
524,Bulgaria,2016,9.0498905,15.798923
525,Bulgaria,2017,7.619621,13.643445
526,Bulgaria,2018,11.799093,20.154705
527,Bulgaria,2019,9.948385,17.100456
528,Bulgaria,2020,10.692997,18.57285
529,Bulgaria,2021,11.486526,21.79704
530,CIS ,1990,4.9016075,15.49541
531,CIS ,1991,4.992719,15.746245
532,CIS ,1992,5.3416343,17.071505
533,CIS ,1993,5.9464073,18.61876
534,CIS ,1994,6.628401,20.671412
535,CIS ,1995,6.8596096,20.628012
536,CIS ,1996,6.399551,19.002089
537,CIS ,1997,6.7496395,19.302008
538,CIS ,1998,6.7798166,19.579601
539,CIS ,1999,6.856844,19.651247
540,CIS ,2000,6.965526,19.456135
541,CIS ,2001,7.073041,19.964052
542,CIS ,2002,6.7241826,18.980074
543,CIS ,2003,6.4878583,18.242762
544,CIS ,2004,6.961633,19.555311
545,CIS ,2005,6.8310075,18.972033
546,CIS ,2006,6.4987564,18.141273
547,CIS ,2007,6.5321813,18.13138
548,CIS ,2008,5.930783,16.240635
549,CIS ,2009,6.4687424,17.850344
550,CIS ,2010,6.139973,16.937052
551,CIS ,2011,5.739403,16.309769
552,CIS ,2012,5.656296,16.059647
553,CIS ,2013,6.153561,17.384272
554,CIS ,2014,5.8653107,16.606245
555,CIS ,2015,5.779853,16.171944
556,CIS ,2016,6.1977887,17.357178
557,CIS ,2017,6.2232485,17.532148
558,CIS ,2018,6.0244713,17.426521
559,CIS ,2019,6.1577168,17.655125
560,CIS ,2020,6.8373575,19.280512
561,CIS ,2021,6.473814,18.543097
562,Canada,1985,31.611633,66.5168
563,Canada,1986,32.04593,66.69049
564,Canada,1987,31.649542,64.16609
565,Canada,1988,29.611338,61.2473
566,Canada,1989,27.817396,59.010662
567,Canada,1990,29.480999,62.34779
568,Canada,1991,30.499428,61.39351
569,Canada,1992,30.51211,61.643684
570,Canada,1993,30.450893,61.68843
571,Canada,1994,29.927301,60.328484
572,Canada,1995,29.888117,61.172176
573,Canada,1996,30.879307,63.361584
574,Canada,1997,30.284904,62.360817
575,Canada,1998,29.307371,60.486572
576,Canada,1999,29.588795,61.290306
577,Canada,2000,29.767817,61.809593
578,Canada,2001,28.20141,59.32876
579,Canada,2002,28.546556,61.14774
580,Canada,2003,27.180014,60.078968
581,Canada,2004,26.827923,59.69678
582,Canada,2005,28.265476,60.82082
583,Canada,2006,27.616468,60.82716
584,Canada,2007,27.694315,61.246067
585,Canada,2008,28.590092,62.65207
586,Canada,2009,29.20945,63.891922
587,Canada,2010,27.789688,62.942146
588,Canada,2011,28.62637,64.09229
589,Canada,2012,28.976913,65.09873
590,Canada,2013,28.941828,65.43208
591,Canada,2014,28.14776,64.791145
592,Canada,2015,28.764147,65.294624
593,Canada,2016,29.6526,66.18906
594,Canada,2017,29.67364,67.53994
595,Canada,2018,28.814518,67.36857
596,Canada,2019,28.586376,67.174164
597,Canada,2020,30.54215,68.77964
598,Canada,2021,29.88844,68.16998
599,Central America ,1985,26.790607,79.92793
600,Central America ,1986,29.51356,87.975555
601,Central America ,1987,28.839478,83.7704
602,Central America ,1988,30.689192,86.227165
603,Central America ,1989,31.697342,88.621956
604,Central America ,1990,32.011864,88.7516
605,Central America ,1991,29.80378,82.9108
606,Central America ,1992,27.094872,72.96061
607,Central America ,1993,27.504284,75.404205
608,Central America ,1994,25.134108,70.89711
609,Central America ,1995,23.15871,66.66999
610,Central America ,1996,25.843018,74.529434
611,Central America ,1997,24.035463,69.64259
612,Central America ,1998,21.429518,62.552063
613,Central America ,1999,24.938816,70.75126
614,Central America ,2000,25.005505,68.92432
615,Central America ,2001,22.210005,59.45524
616,Central America ,2002,23.18854,59.907238
617,Central America ,2003,23.09387,58.692875
618,Central America ,2004,23.649473,58.90136
619,Central America ,2005,25.031773,59.705555
620,Central America ,2006,24.877857,59.50986
621,Central America ,2007,24.036945,57.446735
622,Central America ,2008,25.583067,61.67
623,Central America ,2009,25.323349,59.11928
624,Central America ,2010,27.258286,64.44712
625,Central America ,2011,25.818153,62.33885
626,Central America ,2012,27.097425,65.56455
627,Central America ,2013,26.951118,64.07013
628,Central America ,2014,26.720015,64.11243
629,Central America ,2015,26.518682,65.91601
630,Central America ,2016,26.774618,67.38702
631,Central America ,2017,28.883213,74.73564
632,Central America ,2018,30.603235,74.690575
633,Central America ,2019,26.696873,66.17948
634,Central America ,2020,32.442505,77.83653
635,Central America ,2021,31.522322,79.330315
636,Chile,1985,30.296179,80.23505
637,Chile,1986,31.164711,81.713905
638,Chile,1987,32.0948,83.73729
639,Chile,1988,28.36174,76.17498
640,Chile,1989,21.771547,60.996014
641,Chile,1990,18.957916,53.834267
642,Chile,1991,24.084661,70.97458
643,Chile,1992,28.35539,82.69866
644,Chile,1993,27.52927,78.987724
645,Chile,1994,25.954523,74.26599
646,Chile,1995,26.028479,72.40424
647,Chile,1996,22.551899,60.44451
648,Chile,1997,21.909548,62.13549
649,Chile,1998,18.059258,48.170887
650,Chile,1999,15.275815,39.149124
651,Chile,2000,19.573402,47.506424
652,Chile,2001,22.04736,51.772526
653,Chile,2002,22.61727,53.10361
654,Chile,2003,22.010809,48.38281
655,Chile,2004,19.768446,42.88944
656,Chile,2005,22.415243,50.217308
657,Chile,2006,22.566658,52.324062
658,Chile,2007,18.706137,39.81779
659,Chile,2008,20.915377,42.185562
660,Chile,2009,21.777431,43.340977
661,Chile,2010,19.264341,36.98936
662,Chile,2011,17.502325,33.913605
663,Chile,2012,18.09596,31.310825
664,Chile,2013,18.432415,29.587795
665,Chile,2014,20.193163,36.368835
666,Chile,2015,21.427673,38.16028
667,Chile,2016,19.706335,33.083424
668,Chile,2017,22.405031,39.504177
