,Entity,Year,Geo and Biomass Energy(TWh),Solar Energy(TWh),Wind Energy(TWh),Hydro Energy(TWh),Wind Electricity(TWh),Hydro Electricity(TWh),Solar Electricity(TWh),Other Energy(TWh)
302,Asia,2017,194.7894,217.76898,390.91745,1768.7732,392.13,1773.93,217.74,208.56
303,Asia,2018,232.83195,310.58658,465.6706,1809.7231,466.93,1820.79,310.22998,236.25
304,Asia,2019,260.6604,391.75977,514.10986,1934.5533,514.87,1944.54,392.02,265.25
305,Asia,2020,285.71262,467.6714,578.8373,1980.7616,579.29,1991.26,472.47998,291.16
306,Asia,2021,336.35724,579.65894,785.60724,1938.0249,786.19995,1940.53,586.96,343.47
307,Asia Pacific ,1965,1.644,0.0,0.0,156.08955,0.0,156.08955,0.0,1.644
308,Asia Pacific ,1966,1.643,0.0,0.0,162.31183,0.0,162.31183,0.0,1.643
309,Asia Pacific ,1967,1.424,0.0,0.0,152.86674,0.0,152.86674,0.0,1.424
310,Asia Pacific ,1968,1.577,0.0,0.0,168.24911,0.0,168.24911,0.0,1.577
311,Asia Pacific ,1969,1.608,0.0,0.0,174.1638,0.0,174.1638,0.0,1.608
312,Asia Pacific ,1970,1.776704,0.0,0.0,180.71,0.0,180.71,0.0,1.776704
313,Asia Pacific ,1971,1.754611,0.0,0.0,199.45708,0.0,199.45708,0.0,1.754611
314,Asia Pacific ,1972,1.785591,0.0,0.0,205.11601,0.0,205.11601,0.0,1.785591
315,Asia Pacific ,1973,1.834998,0.0,0.0,194.01163,0.0,194.01163,0.0,1.834998
316,Asia Pacific ,1974,2.8156047,0.0,0.0,217.9046,0.0,217.9046,0.0,2.8156047
317,Asia Pacific ,1975,2.9736698,0.0,0.0,232.44424,0.0,232.44424,0.0,2.9736698
318,Asia Pacific ,1976,2.9064,0.0,0.0,233.25337,0.0,233.25337,0.0,2.9064
319,Asia Pacific ,1977,2.941779,0.0,0.0,227.03831,0.0,227.03831,0.0,2.941779
320,Asia Pacific ,1978,3.2368069,0.0,0.0,237.0464,0.0,237.0464,0.0,3.2368069
321,Asia Pacific ,1979,4.032256,0.0,0.0,256.98187,0.0,256.98187,0.0,4.032256
322,Asia Pacific ,1980,5.492769,0.0,0.0,273.4472,0.0,273.4472,0.0,5.492769
323,Asia Pacific ,1981,7.3913007,0.0,0.0,289.72968,0.0,289.72968,0.0,7.3913007
324,Asia Pacific ,1982,16.27123,0.0,0.0,282.66718,0.0,282.66718,0.0,16.27123
325,Asia Pacific ,1983,18.387142,0.0,0.0,299.34137,0.0,299.34137,0.0,18.387142
326,Asia Pacific ,1984,20.061474,0.0,0.0,299.4067,0.0,299.4067,0.0,20.061474
327,Asia Pacific ,1985,21.110823,0.0,0.0,320.04462,0.0,320.04462,0.0,21.110823
328,Asia Pacific ,1986,22.009226,0.0,0.0,328.1591,0.0,328.1591,0.0,22.009226
329,Asia Pacific ,1987,22.329086,0.0,0.0,326.8913,0.0,326.8913,0.0,22.329086
330,Asia Pacific ,1988,24.14604,0.0,0.0,361.78625,0.0,361.78625,0.0,24.14604
331,Asia Pacific ,1989,26.438787,0.0,0.0,388.04352,0.0,388.04352,0.0,26.438787
332,Asia Pacific ,1990,22.51375,0.004,0.032323234,399.27155,0.032323234,399.27155,0.004,22.51375
333,Asia Pacific ,1991,22.994274,0.00945,0.12200091,410.52426,0.12200091,410.52426,0.00945,22.994274
334,Asia Pacific ,1992,23.15172,0.0276,0.22047403,401.52466,0.22047403,401.52466,0.0276,23.15172
335,Asia Pacific ,1993,23.097511,0.0431,0.31183666,440.28693,0.31183666,440.28693,0.0431,23.097511
336,Asia Pacific ,1994,26.580261,0.0534,0.58358806,443.2982,0.58358806,443.2982,0.0534,26.580261
337,Asia Pacific ,1995,31.112776,0.0706601,1.1216013,483.43442,1.1216013,483.43442,0.0706601,31.112776
338,Asia Pacific ,1996,31.652657,0.09816061,0.99120504,473.40945,0.99120504,473.40945,0.09816061,31.652657
339,Asia Pacific ,1997,35.280697,0.14701545,1.21395,475.89465,1.21395,475.89465,0.14701545,35.280697
340,Asia Pacific ,1998,37.759834,0.20291886,1.4895501,506.6743,1.4895501,506.6743,0.20291886,37.759834
341,Asia Pacific ,1999,41.455635,0.2862666,2.0532491,500.24295,2.0532491,500.24295,0.2862666,41.455635
342,Asia Pacific ,2000,44.974827,0.42848444,2.563947,521.65295,2.563947,521.65295,0.42848444,44.974827
343,Asia Pacific ,2001,45.5645,0.60850644,3.5174093,570.4633,3.5174093,570.4633,0.60850644,45.5645
344,Asia Pacific ,2002,47.265427,0.8291114,4.0670133,578.90875,4.0670133,578.90875,0.8291114,47.265427
345,Asia Pacific ,2003,49.53167,1.1165706,5.3408756,594.3545,5.3408756,594.3545,1.1165706,49.53167
346,Asia Pacific ,2004,53.351498,1.463785,9.186693,699.15247,9.186693,699.15247,1.463785,53.351498
347,Asia Pacific ,2005,60.51645,1.8525405,12.019194,727.9608,12.019194,727.9608,1.8525405,60.51645
348,Asia Pacific ,2006,64.84644,2.291108,18.569807,801.6983,18.569807,801.6983,2.291108,64.84644
349,Asia Pacific ,2007,71.50754,2.74839,24.603132,852.17444,24.603132,852.17444,2.74839,71.50754
350,Asia Pacific ,2008,79.42048,3.33027,36.079895,997.7784,36.079895,997.7784,3.33027,79.42048
351,Asia Pacific ,2009,87.71818,4.382631,54.847977,968.0881,54.847977,968.0881,4.382631,87.71818
352,Asia Pacific ,2010,99.808716,6.738752,81.484215,1097.6714,81.484215,1097.6714,6.738752,99.808716
353,Asia Pacific ,2011,109.2485,12.163278,113.55109,1117.8053,113.55109,1117.8053,12.163278,109.2485
354,Asia Pacific ,2012,118.289406,17.553854,147.72359,1261.9498,147.72359,1261.9498,17.553854,118.289406
355,Asia Pacific ,2013,130.23392,32.382584,188.47214,1369.885,188.47214,1369.885,32.382584,130.23392
356,Asia Pacific ,2014,148.75612,62.967415,214.27269,1523.4308,214.27269,1523.4308,62.967415,148.75612
357,Asia Pacific ,2015,171.02686,95.624725,243.05782,1566.8795,243.05782,1566.8795,95.624725,171.02686
358,Asia Pacific ,2016,171.41855,141.8077,311.1879,1628.7206,311.1879,1628.7206,141.8077,171.41855
359,Asia Pacific ,2017,197.789,220.17581,387.15164,1673.8356,387.15164,1673.8356,220.17581,197.789
360,Asia Pacific ,2018,233.80719,309.59854,462.09122,1727.2189,462.09122,1727.2189,309.59854,233.80719
361,Asia Pacific ,2019,259.0397,390.25864,511.61475,1791.0603,511.61475,1791.0603,390.25864,259.0397
362,Asia Pacific ,2020,281.86713,466.6904,575.12225,1862.8567,575.12225,1862.8567,466.6904,281.86713
363,Asia Pacific ,2021,329.44208,581.505,779.175,1851.6252,779.175,1851.6252,581.505,329.44208
364,Australia,1965,0.296,0.0,0.0,7.689756,0.0,7.689756,0.0,0.296
365,Australia,1966,0.284,0.0,0.0,7.3450427,0.0,7.3450427,0.0,0.284
366,Australia,1967,0.29,0.0,0.0,7.6057873,0.0,7.6057873,0.0,0.29
367,Australia,1968,0.282,0.0,0.0,7.9505005,0.0,7.9505005,0.0,0.282
368,Australia,1969,0.281,0.0,0.0,8.684121,0.0,8.684121,0.0,0.281
369,Australia,1970,0.261,0.0,0.0,10.170687,0.0,10.170687,0.0,0.261
370,Australia,1971,0.263,0.0,0.0,11.507442,0.0,11.507442,0.0,0.263
371,Australia,1972,0.28,0.0,0.0,11.553314,0.0,11.553314,0.0,0.28
372,Australia,1973,0.338,0.0,0.0,12.285839,0.0,12.285839,0.0,0.338
373,Australia,1974,0.429,0.0,0.0,13.87392,0.0,13.87392,0.0,0.429
374,Australia,1975,0.489,0.0,0.0,14.887801,0.0,14.887801,0.0,0.489
375,Australia,1976,0.484,0.0,0.0,14.153859,0.0,14.153859,0.0,0.484
376,Australia,1977,0.429,0.0,0.0,13.54395,0.0,13.54395,0.0,0.429
377,Australia,1978,0.405,0.0,0.0,14.675349,0.0,14.675349,0.0,0.405
378,Australia,1979,0.418,0.0,0.0,14.246056,0.0,14.246056,0.0,0.418
379,Australia,1980,0.385,0.0,0.0,13.466598,0.0,13.466598,0.0,0.385
380,Australia,1981,0.404,0.0,0.0,13.8663435,0.0,13.8663435,0.0,0.404
381,Australia,1982,0.516,0.0,0.0,12.770334,0.0,12.770334,0.0,0.516
382,Australia,1983,0.431,0.0,0.0,12.123648,0.0,12.123648,0.0,0.431
383,Australia,1984,0.441,0.0,0.0,13.125949,0.0,13.125949,0.0,0.441
384,Australia,1985,0.456,0.0,0.0,13.940511,0.0,13.940511,0.0,0.456
385,Australia,1986,0.46,0.0,0.0,14.025799,0.0,14.025799,0.0,0.46
386,Australia,1987,0.47,0.0,0.0,13.613796,0.0,13.613796,0.0,0.47
387,Australia,1988,0.731,0.0,0.0,14.334444,0.0,14.334444,0.0,0.731
388,Australia,1989,0.81,0.0,0.0,14.253669,0.0,14.253669,0.0,0.81
389,Australia,1990,0.7595,0.0,0.0,14.7595,0.0,14.7595,0.0,0.7595
390,Australia,1991,0.7195,0.00545,0.0,15.6535,0.0,15.6535,0.00545,0.7195
391,Australia,1992,0.67,0.0121,0.0,15.9415,0.0,15.9415,0.0121,0.67
392,Australia,1993,0.67,0.0146,0.002,16.387,0.002,16.387,0.0146,0.67
393,Australia,1994,0.6965,0.0174,0.0055,16.15,0.0055,16.15,0.0174,0.6965
394,Australia,1995,0.8255,0.02115,0.007,15.631,0.007,15.631,0.02115,0.8255
395,Australia,1996,0.9465,0.0256,0.007,15.9685,0.007,15.9685,0.0256,0.9465
396,Australia,1997,0.997,0.03065,0.0075,15.9525,0.0075,15.9525,0.03065,0.997
397,Australia,1998,1.081,0.0356,0.018,15.798,0.018,15.798,0.0356,1.081
398,Australia,1999,1.1335,0.0406,0.043,16.2815,0.043,16.2815,0.0406,1.1335
399,Australia,2000,0.8895,0.04675,0.134,16.4665,0.06,16.2,0.04,0.81
400,Australia,2001,0.7975,0.05415,0.287,16.1235,0.21,16.4,0.04,0.75
401,Australia,2002,1.2668,0.0583,0.53355,16.095,0.36,15.72,0.05,1.22
402,Australia,2003,1.6918,0.0632,0.70405,16.21055,0.7,16.13,0.06,1.61
403,Australia,2004,2.81525,0.07295,0.795,15.68665,0.7,15.89,0.07,2.75
404,Australia,2005,3.871,0.08405,1.29905,15.4657,0.88,15.16,0.08,3.63
405,Australia,2006,3.9325,0.0975,2.1621,14.9451,1.71,15.77,0.09,3.62
406,Australia,2007,4.275,0.11375,2.8521,13.04895,2.61,14.2,0.11,4.01
407,Australia,2008,3.6961,0.1392,3.45845,11.81515,3.09,11.79,0.13,3.48
408,Australia,2009,2.7868,0.29024202,4.43775,12.64205,3.82,11.68,0.16,2.66
409,Australia,2010,2.44155,0.97764826,4.985,13.746,4.94,13.5,0.39,2.3
410,Australia,2011,2.57395,2.0445466,6.432,19.572,6.79,16.69,1.39,2.46
411,Australia,2012,3.09785,2.412,7.725,17.036,7.39,13.98,2.33,2.93
412,Australia,2013,3.33165,3.8474,9.259,19.089,9.54,18.12,3.48,3.06
413,Australia,2014,3.546362,4.952,9.777,14.484,10.41,18.34,4.01,3.39
414,Australia,2015,3.678062,6.195524,11.833002,14.086569,11.45,13.32,5.02,3.33
415,Australia,2016,3.627513,7.4397755,13.039705,17.629421,13.7,15.02,6.21,3.48
416,Australia,2017,3.561684,8.917557,13.210791,13.499718,13.27,16.04,8.07,3.39
417,Australia,2018,3.588149,12.332544,16.261955,17.31133,13.7,15.8,9.93,3.5
418,Australia,2019,3.4677262,18.296988,19.471687,14.020776,19.72,15.6,14.85,3.24
419,Australia,2020,3.4104242,23.84266,22.606892,14.420926,22.2,14.76,23.85,3.18
420,Australia,2021,3.344045,31.193806,26.795876,15.996179,26.09,14.76,28.04,3.09
421,Austria,1965,0.0,0.0,0.0,16.083,0.0,16.083,0.0,0.0
422,Austria,1966,0.0,0.0,0.0,17.331,0.0,17.331,0.0,0.0
423,Austria,1967,0.0,0.0,0.0,17.698,0.0,17.698,0.0,0.0
424,Austria,1968,0.0,0.0,0.0,18.185,0.0,18.185,0.0,0.0
425,Austria,1969,0.0,0.0,0.0,16.718,0.0,16.718,0.0,0.0
426,Austria,1970,0.0,0.0,0.0,21.2897,0.0,21.2897,0.0,0.0
427,Austria,1971,0.0,0.0,0.0,16.8201,0.0,16.8201,0.0,0.0
428,Austria,1972,0.0,0.0,0.0,17.2876,0.0,17.2876,0.0,0.0
429,Austria,1973,0.0,0.0,0.0,19.2092,0.0,19.2092,0.0,0.0
430,Austria,1974,0.0,0.0,0.0,22.7122,0.0,22.7122,0.0,0.0
431,Austria,1975,0.0,0.0,0.0,23.7952,0.0,23.7952,0.0,0.0
432,Austria,1976,0.0,0.0,0.0,20.5656,0.0,20.5656,0.0,0.0
433,Austria,1977,0.0,0.0,0.0,24.9208,0.0,24.9208,0.0,0.0
434,Austria,1978,0.0,0.0,0.0,24.9408,0.0,24.9408,0.0,0.0
435,Austria,1979,0.0,0.0,0.0,28.0968,0.0,28.0968,0.0,0.0
436,Austria,1980,0.0,0.0,0.0,29.1099,0.0,29.1099,0.0,0.0
437,Austria,1981,0.0,0.0,0.0,30.8473,0.0,30.8473,0.0,0.0
438,Austria,1982,0.0,0.0,0.0,30.8963,0.0,30.8963,0.0,0.0
439,Austria,1983,0.0,0.0,0.0,30.6063,0.0,30.6063,0.0,0.0
440,Austria,1984,0.0,0.0,0.0,26.849564,0.0,26.849564,0.0,0.0
441,Austria,1985,0.943327,0.0,0.0,30.775146,0.0,30.775146,0.0,0.943327
442,Austria,1986,1.287501,0.0,0.0,30.903927,0.0,30.903927,0.0,1.287501
443,Austria,1987,0.905816,0.0,0.0,35.387993,0.0,35.387993,0.0,0.905816
444,Austria,1988,1.04696,0.0,0.0,35.30409,0.0,35.30409,0.0,1.04696
445,Austria,1989,1.10445,0.0,0.0,35.08243,0.0,35.08243,0.0,1.10445
446,Austria,1990,1.142485,0.0,0.0,31.509,0.0,31.51,0.0,1.13
447,Austria,1991,1.225832,0.0,0.0,31.4434,0.0,31.44,0.0,1.21
448,Austria,1992,1.329164,0.0,0.0,34.8484,0.0,34.85,0.0,1.31
449,Austria,1993,1.361111,0.001,0.0,36.705555,0.0,36.71,0.0,1.34
450,Austria,1994,1.210555,0.001,0.0,35.7075,0.0,35.71,0.0,1.19
451,Austria,1995,1.857221,0.001,0.001,37.067223,0.0,37.07,0.0,1.84
452,Austria,1996,1.589444,0.001,0.005,34.21611,0.0,34.22,0.0,1.57
453,Austria,1997,1.711389,0.002,0.02,36.105278,0.02,36.11,0.0,1.69
454,Austria,1998,1.842777,0.002,0.045,37.163334,0.05,37.16,0.0,1.82
455,Austria,1999,1.5969118,0.002,0.051,40.69912,0.05,40.7,0.0,1.6
456,Austria,2000,1.5282793,0.003,0.067,41.83565,0.07,41.84,0.0,1.53
457,Austria,2001,1.667812,0.005,0.172,40.455482,0.1,40.46,0.01,1.67
458,Austria,2002,1.520444,0.009,0.203,40.227,0.14,40.23,0.01,1.52
459,Austria,2003,1.711921,0.015,0.366,33.214993,0.37,33.21,0.01,1.65
460,Austria,2004,2.05973,0.018,0.924,36.762283,0.93,36.76,0.02,1.91
461,Austria,2005,2.4401429,0.021018375,1.3312768,37.09514,1.33,37.1,0.02,2.43
462,Austria,2006,3.2547655,0.022386875,1.752793,35.656086,1.75,35.66,0.02,3.23
463,Austria,2007,4.0791254,0.024238374,2.037185,37.05445,2.04,37.05,0.02,4.06
464,Austria,2008,4.177986,0.03011991,2.0112574,38.32949,2.01,38.33,0.03,4.16
465,Austria,2009,4.2947526,0.04891428,1.9540402,40.896305,1.95,40.9,0.05,4.28
466,Austria,2010,4.500126,0.08881314,2.0639138,38.36342,2.06,38.36,0.09,4.48
467,Austria,2011,4.572212,0.17406996,1.9362364,34.23717,1.94,34.24,0.17,4.56
468,Austria,2012,4.691266,0.33748305,2.462029,43.8477,2.46,43.85,0.34,4.68
469,Austria,2013,4.7102733,0.625974,3.1532316,42.01672,3.15,42.02,0.63,4.7
470,Austria,2014,4.5615125,0.785246,3.845768,41.007236,3.85,41.01,0.79,4.55
471,Austria,2015,4.66263,0.937098,4.840343,37.156864,4.84,37.16,0.94,4.65
472,Austria,2016,4.7955213,1.096016,5.2348385,39.971336,5.23,39.97,1.1,4.78
473,Austria,2017,4.933439,1.268971,6.5715113,38.29375,6.57,38.29,1.27,4.92
474,Austria,2018,4.9433427,1.455132,6.0304294,37.63791,6.03,37.64,1.46,4.93
475,Austria,2019,4.6682663,1.702093,7.4500766,40.82597,7.45,40.83,1.7,4.66
476,Austria,2020,4.6011376,2.042934,6.7915306,41.99803,6.79,42.0,2.04,4.59
477,Austria,2021,4.3925185,2.1249056,6.751889,42.851505,6.74,38.75,2.78,4.48
478,Azerbaijan,1990,0.0,0.0,0.0,1.658,0.0,1.658,0.0,0.0
479,Azerbaijan,1991,0.0,0.0,0.0,1.7593,0.0,1.7593,0.0,0.0
480,Azerbaijan,1992,0.0,0.0,0.0,1.7473,0.0,1.7473,0.0,0.0
481,Azerbaijan,1993,0.0,0.0,0.0,2.426,0.0,2.426,0.0,0.0
482,Azerbaijan,1994,0.0,0.0,0.0,1.83,0.0,1.83,0.0,0.0
483,Azerbaijan,1995,0.0,0.0,0.0,1.556,0.0,1.556,0.0,0.0
484,Azerbaijan,1996,0.0,0.0,0.0,1.537,0.0,1.537,0.0,0.0
485,Azerbaijan,1997,0.0,0.0,0.0,1.712,0.0,1.712,0.0,0.0
486,Azerbaijan,1998,0.0,0.0,0.0,1.951,0.0,1.951,0.0,0.0
487,Azerbaijan,1999,0.0,0.0,0.0,1.506,0.0,1.506,0.0,0.0
488,Azerbaijan,2000,0.0,0.0,0.0,1.534,0.0,1.52,0.0,0.0
489,Azerbaijan,2001,0.0,0.0,0.0,1.301,0.0,1.29,0.0,0.0
490,Azerbaijan,2002,0.0,0.0,0.0,2.02,0.0,2.0,0.0,0.0
491,Azerbaijan,2003,0.0,0.0,0.0,2.47,0.0,2.44,0.0,0.0
492,Azerbaijan,2004,0.0,0.0,0.0,2.755,0.0,2.73,0.0,0.0
493,Azerbaijan,2005,0.0,0.0,0.0,3.0094,0.0,2.98,0.0,0.0
494,Azerbaijan,2006,0.0,0.0,0.0,2.518,0.0,2.49,0.0,0.0
495,Azerbaijan,2007,0.0,0.0,0.0,2.364,0.0,2.34,0.0,0.0
496,Azerbaijan,2008,0.0,0.0,0.0,2.232,0.0,2.21,0.0,0.0
497,Azerbaijan,2009,0.0,0.0,0.0021,2.3084,0.0,2.29,0.0,0.0
498,Azerbaijan,2010,0.0,0.0,0.0005,3.4463,0.0,3.41,0.0,0.0
499,Azerbaijan,2011,0.0,0.0,0.0,2.6758,0.0,2.65,0.0,0.0
500,Azerbaijan,2012,0.0,0.0,0.0,1.821,0.0,1.8,0.0,0.0
501,Azerbaijan,2013,0.067,0.0008,0.0008,1.4891,0.0,1.47,0.0,0.0
502,Azerbaijan,2014,0.087,0.0029,0.0023,1.2997,0.0,1.29,0.0,0.0
503,Azerbaijan,2015,0.0909,0.0046,0.0046,1.6375,0.0,1.62,0.0,0.0
504,Azerbaijan,2016,0.08725,0.0353,0.0228,1.9593,0.02,1.94,0.04,0.0
505,Azerbaijan,2017,0.08515,0.0372,0.0221,1.7464,0.02,1.73,0.04,0.0
506,Azerbaijan,2018,0.0811,0.03926,0.0827,1.768,0.08,1.75,0.04,0.0
507,Azerbaijan,2019,0.09795,0.0442,0.1054,1.5648,0.1,1.55,0.04,0.0
508,Azerbaijan,2020,0.1003,0.047,0.0961,1.0695,0.1,1.07,0.05,0.0
509,Azerbaijan,2021,0.0966,0.0552,0.0914,1.2773,0.09,1.28,0.05,0.0
510,Azerbaijan,1985,,,,1.3125618,,1.3125618,,
511,Azerbaijan,1986,,,,0.8043308,,0.8043308,,
512,Azerbaijan,1987,,,,0.8043308,,0.8043308,,
513,Azerbaijan,1988,,,,0.6982652,,0.6982652,,
514,Azerbaijan,1989,,,,0.6982652,,0.6982652,,
515,Bangladesh,1971,0.0,0.0,0.0,0.175,0.0,0.175,0.0,0.0
516,Bangladesh,1972,0.0,0.0,0.0,0.175,0.0,0.175,0.0,0.0
517,Bangladesh,1973,0.0,0.0,0.0,0.331,0.0,0.331,0.0,0.0
518,Bangladesh,1974,0.0,0.0,0.0,0.243,0.0,0.243,0.0,0.0
519,Bangladesh,1975,0.0,0.0,0.0,0.436,0.0,0.436,0.0,0.0
520,Bangladesh,1976,0.0,0.0,0.0,0.494,0.0,0.494,0.0,0.0
521,Bangladesh,1977,0.0,0.0,0.0,0.437,0.0,0.437,0.0,0.0
522,Bangladesh,1978,0.0,0.0,0.0,0.506,0.0,0.506,0.0,0.0
523,Bangladesh,1979,0.0,0.0,0.0,0.587,0.0,0.587,0.0,0.0
524,Bangladesh,1980,0.0,0.0,0.0,0.583,0.0,0.583,0.0,0.0
525,Bangladesh,1981,0.0,0.0,0.0,0.625,0.0,0.625,0.0,0.0
526,Bangladesh,1982,0.0,0.0,0.0,0.523,0.0,0.523,0.0,0.0
527,Bangladesh,1983,0.0,0.0,0.0,0.662,0.0,0.662,0.0,0.0
528,Bangladesh,1984,0.0,0.0,0.0,0.897,0.0,0.897,0.0,0.0
529,Bangladesh,1985,0.0,0.0,0.0,0.739,0.0,0.739,0.0,0.0
530,Bangladesh,1986,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0
531,Bangladesh,1987,0.0,0.0,0.0,0.517,0.0,0.517,0.0,0.0
532,Bangladesh,1988,0.0,0.0,0.0,0.675,0.0,0.675,0.0,0.0
533,Bangladesh,1989,0.0,0.0,0.0,0.92,0.0,0.92,0.0,0.0
534,Bangladesh,1990,0.0,0.0,0.0,0.884,0.0,0.884,0.0,0.0
535,Bangladesh,1991,0.0,0.0,0.0,0.838,0.0,0.838,0.0,0.0
536,Bangladesh,1992,0.0,0.0,0.0,0.796,0.0,0.796,0.0,0.0
537,Bangladesh,1993,0.0,0.0,0.0,0.608,0.0,0.608,0.0,0.0
538,Bangladesh,1994,0.0,0.0,0.0,0.847,0.0,0.847,0.0,0.0
539,Bangladesh,1995,0.0,0.0,0.0,0.372,0.0,0.372,0.0,0.0
540,Bangladesh,1996,0.0,0.0,0.0,0.739,0.0,0.739,0.0,0.0
541,Bangladesh,1997,0.0,0.0,0.0,0.719,0.0,0.719,0.0,0.0
542,Bangladesh,1998,0.0,0.0,0.0,0.865,0.0,0.865,0.0,0.0
543,Bangladesh,1999,0.0,0.0,0.0,0.833,0.0,0.833,0.0,0.0
544,Bangladesh,2000,0.0,0.0,0.0,0.749,0.0,0.94,0.0,0.0
545,Bangladesh,2001,0.0,0.0,0.0,0.993,0.0,0.98,0.0,0.0
546,Bangladesh,2002,0.0,0.0001,0.0,0.749,0.0,1.05,0.0,0.0
547,Bangladesh,2003,0.0,0.0009,0.0,0.749,0.0,1.12,0.0,0.0
548,Bangladesh,2004,0.0,0.0019,0.0,0.749,0.0,1.21,0.0,0.0
549,Bangladesh,2005,0.0,0.0034,0.0,0.749,0.0,1.28,0.0,0.0
550,Bangladesh,2006,0.0,0.0054,0.0016,0.749,0.0,1.38,0.01,0.0
551,Bangladesh,2007,0.0,0.009,0.0016,0.749,0.0,0.74,0.02,0.0
552,Bangladesh,2008,0.0,0.0152,0.0029,0.95,0.0,0.94,0.02,0.0
553,Bangladesh,2009,0.001,0.0251,0.0051,0.417,0.0,0.44,0.03,0.0
554,Bangladesh,2010,0.002,0.0443,0.0051,0.729,0.0,0.76,0.07,0.01
555,Bangladesh,2011,0.003,0.0584,0.0051,0.872,0.0,0.92,0.06,0.01
556,Bangladesh,2012,0.004,0.0909,0.0051,0.777,0.0,0.82,0.09,0.02
557,Bangladesh,2013,0.004993,0.129563,0.005081,0.7283787,0.0,0.94,0.13,0.02
558,Bangladesh,2014,0.006015,0.166947,0.005081,0.56645346,0.0,0.62,0.16,0.03
559,Bangladesh,2015,0.002682,0.198389,0.005081,0.89814645,0.01,0.59,0.2,0.03
560,Bangladesh,2016,0.002852,0.219999,0.005081,0.8846326,0.01,1.01,0.22,0.03
561,Bangladesh,2017,0.002852,0.253361,0.005081,1.0295281,0.01,1.03,0.25,0.03
562,Bangladesh,2018,0.002852,0.275068,0.005081,0.8654111,0.01,1.08,0.28,0.03
563,Bangladesh,2019,0.002852,0.327543,0.005081,0.8230912,0.01,0.77,0.33,0.03
564,Bangladesh,2020,0.003029704,0.39008853,0.005094921,0.7006707,0.01,0.88,0.39,0.03
565,Bangladesh,2021,0.003021426,0.4506887,0.005081,0.6818673,0.01,0.88,0.47,0.03
566,Belarus,1990,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0
567,Belarus,1991,0.0,0.0,0.0,0.018,0.0,0.018,0.0,0.0
568,Belarus,1992,0.0,0.0,0.0,0.017,0.0,0.017,0.0,0.0
569,Belarus,1993,0.0,0.0,0.0,0.019,0.0,0.019,0.0,0.0
570,Belarus,1994,0.0,0.0,0.0,0.019,0.0,0.019,0.0,0.0
571,Belarus,1995,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0
572,Belarus,1996,0.0,0.0,0.0,0.016,0.0,0.016,0.0,0.0
573,Belarus,1997,0.0,0.0,0.0,0.021,0.0,0.021,0.0,0.0
574,Belarus,1998,0.0,0.0,0.0,0.028,0.0,0.028,0.0,0.0
575,Belarus,1999,0.0,0.0,0.0,0.019,0.0,0.019,0.0,0.0
576,Belarus,2000,0.0,0.0,0.0,0.027,0.0,0.03,0.0,0.0
577,Belarus,2001,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0
578,Belarus,2002,0.0,0.0,0.0,0.029,0.0,0.03,0.0,0.0
579,Belarus,2003,0.0,0.0,0.0,0.028,0.0,0.03,0.0,0.0
580,Belarus,2004,0.0,0.0,0.001010101,0.033,0.0,0.03,0.0,0.0
581,Belarus,2005,0.0,0.0,0.001,0.036,0.0,0.04,0.0,0.0
582,Belarus,2006,0.002,0.0,0.001,0.035,0.0,0.04,0.0,0.02
583,Belarus,2007,0.014,0.0,0.001,0.035,0.0,0.04,0.0,0.03
584,Belarus,2008,0.033,0.0,0.001,0.039,0.0,0.04,0.0,0.07
585,Belarus,2009,0.06,0.0,0.001,0.045,0.0,0.04,0.0,0.06
586,Belarus,2010,0.084,0.0,0.001,0.045,0.0,0.05,0.0,0.07
587,Belarus,2011,0.095,0.0,0.004,0.042,0.0,0.04,0.0,0.08
588,Belarus,2012,0.095,0.0,0.006,0.072,0.01,0.07,0.0,0.07
589,Belarus,2013,0.082,0.0004,0.008,0.138,0.01,0.14,0.0,0.14
590,Belarus,2014,0.079,0.002,0.009,0.121,0.01,0.12,0.0,0.14
591,Belarus,2015,0.094,0.009,0.039,0.111,0.03,0.11,0.01,0.13
592,Belarus,2016,0.094,0.026,0.073,0.142,0.08,0.14,0.03,0.15
593,Belarus,2017,0.106,0.089,0.097,0.406,0.1,0.4,0.09,0.15
594,Belarus,2018,0.109,0.118,0.099,0.324,0.1,0.32,0.18,0.21
595,Belarus,2019,0.11,0.179,0.166,0.351,0.18,0.34,0.18,0.23
596,Belarus,2020,0.268,0.17,0.185,0.4,0.19,0.39,0.18,0.52
597,Belarus,2021,0.26726776,0.2850316,0.18449454,0.343,0.19,0.39,0.18,0.55
598,Belarus,1985,,,,0.02,,0.02,,
599,Belarus,1986,,,,0.02,,0.02,,
600,Belarus,1987,,,,0.02,,0.02,,
601,Belarus,1988,,,,0.02,,0.02,,
602,Belarus,1989,,,,0.02,,0.02,,
603,Belgium,1965,0.0,0.0,0.0,0.272,0.0,0.272,0.0,0.0
604,Belgium,1966,0.0,0.0,0.0,0.299,0.0,0.299,0.0,0.0
605,Belgium,1967,0.0,0.0,0.0,0.238,0.0,0.238,0.0,0.0
606,Belgium,1968,0.0,0.0,0.0,0.244,0.0,0.244,0.0,0.0
